ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck4892jzus86n0a47q783awpx,ck4855fiabt5l0enr48im9jdt,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F2c918bd8-f9a5-5b11-3af0-72864fb4afe2-260.jpg?Expires=1578383880578&KeyName=labelbox-assets-key-1&Signature=QlZjXZ36ndWwlMYOLbCgOVYm7b4,"{""objects"":[{""featureId"":""ck4892iwy00520y9yns0rc21p"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fiabt5l0enr48im9jdt/0?feature=ck4892iwy00520y9yns0rc21p&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489376000,1576489376000,7.466,260.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4892jzus86n0a47q783awpx
ck4892vekcrew0963to363u1c,ck4855figbt950enrhikq5d8a,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F60318c22-54ce-c9c5-b883-217dd4da1875-292.jpg?Expires=1578383880578&KeyName=labelbox-assets-key-1&Signature=E7GZluiyW5fISofcXTYWM1zzVS4,"{""objects"":[{""featureId"":""ck4892uaj00550y9yngb4hekg"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855figbt950enrhikq5d8a/0?feature=ck4892uaj00550y9yngb4hekg&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489391000,1576489391000,8.822,292.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4892vekcrew0963to363u1c
ck4893d8i1x5l08770cbfiaxz,ck4855fhkbsgp0enr728pfjxr,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2Fdfd516f6-70fa-7a86-41f8-8467e80c52f9-26.jpg?Expires=1578383880578&KeyName=labelbox-assets-key-1&Signature=A1_IjWHXroUFuK9XSD_mif3VzJk,"{""objects"":[{""featureId"":""ck4893bki02jy0y7mqgrf1tjx"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fhkbsgp0enr728pfjxr/0?feature=ck4893bki02jy0y7mqgrf1tjx&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489414000,1576489414000,17.77,26.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4893d8i1x5l08770cbfiaxz
ck4893ncn0auf0800vxax0uok,ck4855fhtbsk90enr8eszfg2g,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2Fe1a52e18-31e9-49c4-024d-fda4208a8162-58.jpg?Expires=1578383880578&KeyName=labelbox-assets-key-1&Signature=ihbPFXEpawoZlo8OqP5bR3A67gA,"{""objects"":[{""featureId"":""ck4893m9c005c0y9ybjnbzkou"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fhtbsk90enr8eszfg2g/0?feature=ck4893m9c005c0y9ybjnbzkou&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489427000,1576489427000,8.156,58.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4893ncn0auf0800vxax0uok
ck4896axd1y6w0877s1pw7n57,ck4855fhvbsnt0enr6m0jbv0o,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F9ab78277-91ce-2368-70e6-a596462e37cd-90.jpg?Expires=1578383880578&KeyName=labelbox-assets-key-1&Signature=sP-RW23U5PS-lUXPmen-14E142M,"{""objects"":[{""featureId"":""ck48969vo02di10axg8iix2sa"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fhvbsnt0enr6m0jbv0o/0?feature=ck48969vo02di10axg8iix2sa&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489551000,1576489551000,11.622,90.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4896axd1y6w0877s1pw7n57
ck4896n838lbh0804sz1y75vx,ck4855fhxbsrd0enrdmckbrk6,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F548b3edd-ceaf-0cc6-1081-7e7cbca10043-122.jpg?Expires=1578383880578&KeyName=labelbox-assets-key-1&Signature=IxoWyKxV_mZskvFUqc4YrULgB1o,"{""objects"":[{""featureId"":""ck4896m6302dl10axyuwlcrmi"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fhxbsrd0enrdmckbrk6/0?feature=ck4896m6302dl10axyuwlcrmi&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489567000,1576489567000,11.12,122.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4896n838lbh0804sz1y75vx
ck4897jqlsa2q0a47wsmz3qm5,ck4855fhzbsux0enr0iy4hhpx,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F0018262a-ceb7-335c-b573-e79b110c3b88-154.jpg?Expires=1578383880578&KeyName=labelbox-assets-key-1&Signature=7opchSbDgmGgrQngF30co86P1QU,"{""objects"":[{""featureId"":""ck4897ikm02dv10axfkh8x377"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fhzbsux0enr0iy4hhpx/0?feature=ck4897ikm02dv10axfkh8x377&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489609000,1576489609000,12.316,154.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4897jqlsa2q0a47wsmz3qm5
ck4898cvbctbs0963amdb59nk,ck4855fi6bsyh0enr80h17vk4,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F34eba13d-e4d3-9145-8e62-0749008d0b9c-186.jpg?Expires=1578383880579&KeyName=labelbox-assets-key-1&Signature=705vfuXqSj-CYPwMwNAzZNX_Z9Q,"{""objects"":[{""featureId"":""ck4898bd400hx0y93mlvnr6mu"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fi6bsyh0enr80h17vk4/0?feature=ck4898bd400hx0y93mlvnr6mu&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489647000,1576489647000,32.69,186.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4898cvbctbs0963amdb59nk
ck4898tq5sal80a47bjmmqafw,ck4855fi6bsyt0enrffx9d76r,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F80698738-4bbf-0070-82a2-2256d3fd8810-189.jpg?Expires=1578383880579&KeyName=labelbox-assets-key-1&Signature=IsYa9USzp8dlicb_pkMa5C5GFVE,"{""objects"":[{""featureId"":""ck4898s1802lq0y7mnskvuaqt"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fi6bsyt0enrffx9d76r/0?feature=ck4898s1802lq0y7mnskvuaqt&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489669000,1576489669000,12.96,189.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4898tq5sal80a47bjmmqafw
ck489963uui650886g6wtypg0,ck4855fi8bt2d0enrhwmk67i6,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2Fe396826c-60aa-7ad6-9604-22a08f80961f-230.jpg?Expires=1578383880579&KeyName=labelbox-assets-key-1&Signature=s_nVgtIO2CT2KZ0RzQkgVdgNJQI,"{""objects"":[{""featureId"":""ck489951a02m00y7mekcw51wv"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fi8bt2d0enrhwmk67i6/0?feature=ck489951a02m00y7mekcw51wv&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489685000,1576489685000,11.132,230.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck489963uui650886g6wtypg0
ck4899flosau80a47di1h477f,ck4855fiabt5x0enrfhwxdml3,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2Fb689e4ec-44b7-58cb-5694-5a33437bfedd-263.jpg?Expires=1578383880579&KeyName=labelbox-assets-key-1&Signature=Fbk9jDn4Us96AaQIhXs34L_n6Kw,"{""objects"":[{""featureId"":""ck4899enh02ec10ax6c5siwlt"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fiabt5x0enrfhwxdml3/0?feature=ck4899enh02ec10ax6c5siwlt&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489697000,1576489697000,7.951,263.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4899flosau80a47di1h477f
ck4899q8m1ziu0877nob3s7v1,ck4855figbt9h0enr7y2k24cp,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F0a6c006f-6169-7b79-5500-354669afb6c5-295.jpg?Expires=1578383880579&KeyName=labelbox-assets-key-1&Signature=hh-MTPuYLNqiuI4byPW3NugpaC0,"{""objects"":[{""featureId"":""ck4899p0900ie0y93yolytr4m"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855figbt9h0enr7y2k24cp/0?feature=ck4899p0900ie0y93yolytr4m&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489711000,1576489711000,9.236,295.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4899q8m1ziu0877nob3s7v1
ck489a3p9cu350963o1kyh1ah,ck4855fhkbsh10enr8ft2281q,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F6da99e8f-9b87-385f-d9d7-f85982ae45dc-29.jpg?Expires=1578383880579&KeyName=labelbox-assets-key-1&Signature=DiTCuONCEMDDJyGiT-iHlYWxA4I,"{""objects"":[{""featureId"":""ck489a2ea02m90y7mm0su51ly"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fhkbsh10enr8ft2281q/0?feature=ck489a2ea02m90y7mm0su51ly&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489729000,1576489729000,12.321,29.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck489a3p9cu350963o1kyh1ah
ck489anhpima008142vlncmiw,ck4855fhtbskl0enra9v2h4i3,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F38a281cf-fe66-0680-3178-5ff9dd2c6e7d-61.jpg?Expires=1578383880579&KeyName=labelbox-assets-key-1&Signature=LWLjYk4GQh3-N0cjccgCk3We4o0,"{""objects"":[{""featureId"":""ck489ambv02mh0y7mgxeh24jx"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fhtbskl0enra9v2h4i3/0?feature=ck489ambv02mh0y7mgxeh24jx&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489754000,1576489754000,21,61.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck489anhpima008142vlncmiw
ck489bc1rimkc0814y6lo7932,ck4855fhvbso50enreldp1nro,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F59dba95c-60bd-84ac-6765-ddb6d02facb5-93.jpg?Expires=1578383880579&KeyName=labelbox-assets-key-1&Signature=35SPd4F95sAKXO82ukLUUZVrSnM,"{""objects"":[{""featureId"":""ck489bazt02et10axhxg5kvzt"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fhvbso50enreldp1nro/0?feature=ck489bazt02et10axhxg5kvzt&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489786000,1576489786000,26.39,93.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck489bc1rimkc0814y6lo7932
ck489bqqpujf00886fiqr7g53,ck4855fhxbsrp0enradlzdl2z,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F6a689ca4-e3b5-2cf5-1cf0-0f259fab11e4-125.jpg?Expires=1578383880580&KeyName=labelbox-assets-key-1&Signature=ktUQ0rZaugm5zeaYxUrxAYhhDvI,"{""objects"":[{""featureId"":""ck489boaw02mr0y7mxkoor5k8"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fhxbsrp0enradlzdl2z/0?feature=ck489boaw02mr0y7mxkoor5k8&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489805000,1576489805000,12.044,125.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck489bqqpujf00886fiqr7g53
ck489c6pyynhw0782lp9m6dki,ck4855fi3bsv90enr8y64fltm,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2Fcb436759-ae71-ec24-6821-6cbf5acd74a2-157.jpg?Expires=1578383880580&KeyName=labelbox-assets-key-1&Signature=372MqRHL2COeBsTDwcq-qyYgBUo,"{""objects"":[{""featureId"":""ck489c5jw00j00y93dmgfgy13"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fi3bsv90enr8y64fltm/0?feature=ck489c5jw00j00y93dmgfgy13&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489826000,1576489826000,11.551,157.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck489c6pyynhw0782lp9m6dki
ck489co3pcv6q0963hs1v6e0j,ck4855fi6bsz50enrdnnc5hx3,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F2931de77-c834-abca-f98f-60a9dcbe2a7d-201.jpg?Expires=1578383880580&KeyName=labelbox-assets-key-1&Signature=G8LD9zVWCEVFzv3vOny5Y9tgjt4,"{""objects"":[{""featureId"":""ck489cmpa02ff10ax7sx7zu12"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fi6bsz50enrdnnc5hx3/0?feature=ck489cmpa02ff10ax7sx7zu12&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489848000,1576489848000,15.802,201.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck489co3pcv6q0963hs1v6e0j
ck489d5tzcveq096309c49sqi,ck4855fi8bt2p0enr1e1i6nlz,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F7fe76557-490e-2d4c-e09b-d8b4610b4b81-233.jpg?Expires=1578383880580&KeyName=labelbox-assets-key-1&Signature=VTGO9KAEDHOIxOzKOyIEBcuB9yc,"{""objects"":[{""featureId"":""ck489d49f02n70y7m7hdeo43a"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/ck481xxdcv0at0782un491ij5/ck481v3vvqv9i0886qqap4xew/ck4855fi8bt2p0enr1e1i6nlz/0?feature=ck489d49f02n70y7m7hdeo43a&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1576489871000,1576489871000,17.227,233.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck489d5tzcveq096309c49sqi
