epoch;acc;loss;mean_absolute_error;val_acc;val_loss;val_mean_absolute_error
3;0.9428612023741756;0.01834927581662509;0.9374686793277138;0.11254628987884835
4;0.94251032690307;0.018451782481641924;0.9392703541538172;0.12619339655104436
5;0.9412058921315563;0.019126948935620898;0.944943812855503;0.1225127212605194
6;0.9420206462917615;0.018242817865825028;0.9384085002698397;0.12295437499619367
7;0.9419286718320607;0.01880561909521345;0.9400943287631922;0.13531642247056752
8;0.943195783912237;0.018736498680751976;0.9442933735094572;0.13238377254783062
9;0.9429595027137642;0.01790973608938968;0.9425010011907209;0.12422537326551321
10;0.9383065880243503;0.01952979292243195;0.9420656572308457;0.12337715760396238
11;0.9428154451763211;0.017887291374461885;0.9364751180013021;0.12830353810925754
12;0.9404106906910038;0.01880793479603514;0.9408891242847108;0.12675047605380155
13;0.9406463201321549;0.01981066813898371;0.9366936265376576;0.12665621397134505
14;0.9421476814615067;0.019102628403647463;0.9355020355760005;0.12720412365569359
15;0.941461630203017;0.018459743256189265;0.9439196670264528;0.121705496193547
16;0.9401141794482667;0.01892560328726643;0.9381691782098067;0.11176774688391831
17;0.9440595348875727;0.017374855094125972;0.9402433696546053;0.11880071781444967
18;0.9428554707436106;0.017870967800555818;0.9396791960063734;0.12892461878558
19;0.9418337069564129;0.0176066375295421;0.9411319264194422;0.1140274874245127
20;0.9413223074908232;0.018513820740164975;0.9387439928556743;0.11961789956120283
21;0.9433473366588804;0.017973752175200374;0.9374161435846697;0.12427438562225322
22;0.941617093493591;0.018249890289676548;0.9355375055681195;0.1264411674714402
23;0.9427310809418185;0.017809576918862424;0.939078080026727;0.12960297934580267
24;0.9428958988668931;0.017426774001694356;0.9412123027600741;0.1209024330927876
25;0.940856780239086;0.01933803330245779;0.9381399991219503;0.13082623362475843
26;0.943961177039985;0.017218479566070154;0.9395735221996642;0.12975645964360683
27;0.9434521354023536;0.018153533117199812;0.9358637625711006;0.12367872977139134
28;0.94205566866314;0.01803237099163047;0.9394871895773369;0.13036778722808026
29;0.9428601097221949;0.017214132285672215;0.9411299186840392;0.11299326422771341
30;0.9410909719802626;0.017707221743524373;0.9435893276281524;0.11112467010031667
31;0.9409901412887189;0.01816671685404589;0.9417389317562705;0.11657509405427334
32;0.9422890936309968;0.017656219638790466;0.9310795968038994;0.1191592867110382
33;0.9417907293118424;0.017250289929909023;0.9359694363778097;0.11498051845844377
34;0.941997183028178;0.01843535016061523;0.9399324383652001;0.11931232568856917
35;0.9392100195189816;0.018934809010775395;0.9392821997926947;0.12351930379998266
0;0.0936470798511601;0.1000659363484712;0.5224055240028783;0.34821342585379617
1;0.06674550885531172;0.05182203277009516;0.09346530311986019;0.09928056663065626
2;0.060589660951240576;0.03893385733473091;0.20424591867547287;0.13778578627266383
0;0.9426322630302391;0.01839293079244806;0.9353715327748081;0.1045335676161605
1;0.9412026716836134;0.018623944790799863;0.9318801478335732;0.12420756902480334
2;0.942399355634373;0.0177349942507007;0.9379573621247944;0.12210535811946581
3;0.9427077710328988;0.01738876382113626;0.9387336195560924;0.08068807383901194
4;0.9425885761203479;0.01744891243083543;0.9407572160687363;0.12657383092466676
5;0.9410259304334171;0.018076210371663223;0.9461880734092311;0.13696605104364848
6;0.9420844226626296;0.01699558931435622;0.9375422293679756;0.13006603033200168
7;0.9423457390099914;0.017403578675871518;0.9379692077636719;0.12472406010094442
8;0.943265157728339;0.017472097596350177;0.944398511920059;0.12632351734659128
9;0.9429407551060969;0.016909867499360638;0.9429171378152412;0.12190019876875899
10;0.9383556423474796;0.018243147804397133;0.9424105192485609;0.1286532476609736
11;0.9429929148611711;0.016444015407925425;0.9343856008429277;0.12387771755783704
12;0.940404920721773;0.017562293119953207;0.9408428125214159;0.12241969095837128
13;0.9408942754544205;0.01876144058038317;0.93758813958419;0.12846363295000374
0;0.9346862486259422;0.5251780718415227;0.7491483855665776;0.9041003848899875
1;0.9262166430602721;0.5324575823904881;0.7438940750925165;0.8646814099006486
2;0.9252013489229596;0.5184666325698546;0.7691387042664645;0.7988404780626297
3;0.9252454958968426;0.5163732392704068;0.7620839905320552;0.7414074730977678
4;0.9223520959441985;0.5165683386763137;0.7177665108128598;0.8026415616796728
0;0.8680462286100915;0.615634392029676;0.6641725239000822;1.090975899445383
1;0.838094442933049;0.6836254603449424;0.7666636349862082;0.8262547207506079
2;0.8232285868582414;0.6294624103074098;0.6941144508227968;0.9764135435485003
3;0.8275553353467778;0.5840945467352867;0.7448299140260931;0.9293145942583418
4;0.8189699086711635;0.5813498097523373;0.6354496939140454;0.901797080510541
5;0.8224341905296747;0.591576555191572;0.4816275479500754;1.3984868442803098
6;0.8141597862818732;0.6625917027493817;0.4715980061313562;0.8626378672687631
7;0.7997514063389457;0.6510320293375446;0.4985931128786321;1.1438551730754083
8;0.7572990590004466;0.6327454556322577;0.598746517248321;0.7793023821554685
9;0.7197039810257342;0.6766724506364995;0.4228344632868181;1.8408033408616717
10;0.7486766930201545;0.6773250558268484;0.4562279885275322;1.5301523077906223
11;0.758689266952438;0.6225171520482355;0.4435969904849404;1.3827037732852132
0;0.261514702034955;2.4227339841013578;0.15882592452199837;2.1419830536633206
1;0.17733619919973403;1.1007236469930142;0.1391873610647101;1.254501251863283
2;0.10293039484838744;0.9054302971566742;0.14547254328142134;1.9178868892945742
3;0.08647636911976876;0.8865567387348443;0.08089001973470052;1.367242028315862
4;0.0818070838199788;0.9417260588713028;0.09071219594855058;1.1029420837498547
5;0.08132706455249883;0.9351270624141598;0.07526869522897821;0.8909435044926093
6;0.056630829470840534;0.9237368267460085;0.10717070730108964;1.2128043138144309
7;0.03218733246002964;0.8910232309120983;0.05988974320261102;1.1560635859506172
8;0.03595955048374195;0.8651202951543894;0.05397361621522067;1.0256403130397462
9;0.05145251211808555;0.8979320325818493;0.0812095842863384;0.9246005907393339
10;0.045342756875196295;0.9487650833237711;0.07727198015179551;1.0968461203993412
11;0.03895719326920246;0.9032826171485923;0.0808142946477522;0.9988806501292345
12;0.0361721958946343;0.9310412963281325;0.10902270936129387;1.2295585499520887
13;0.06472003879259579;0.8911629377597541;0.1579115683572334;1.4681982656842785
0;0.9427609084239558;0.018373441908171577;0.9345312285841557;0.09974201685307842
1;0.9413857771523634;0.018458876833694064;0.9333111277797765;0.104276231426762
2;0.9425947869842376;0.0178359474766831;0.9369946529990748;0.11530881688783043
3;0.9428853940724129;0.01741044344052897;0.938126614219264;0.06565690906554983
4;0.9424280904645297;0.017520929207023812;0.9396567762943736;0.12729065865278244
5;0.9413414959931493;0.017828113879147338;0.9455971299556264;0.128166916290004
6;0.9419329274239852;0.0171016532010469;0.938705511260451;0.10707011075461642
7;0.9420103906986103;0.0175102286780225;0.9395683020876165;0.10985875866588271
8;0.9433562695680551;0.01756132082386532;0.9437978644120065;0.1389266141412551
9;0.9427010042583523;0.016982365879300403;0.943107337282415;0.1223525772230667
10;0.9384198979516725;0.018182709076015942;0.9423679552580181;0.12133883019876585
11;0.9428327934226798;0.016539633435538815;0.9375447055749726;0.11597904794963829
12;0.94042706130138;0.01747607340540119;0.9412337186043722;0.12191260707352244
13;0.9408393169767294;0.01873180982258976;0.9380844517758018;0.11082659562102012
14;0.94171706156515;0.018055771470500446;0.9382304141395971;0.1281003505808481
15;0.9416316621866657;0.016825538105214363;0.9439513892458197;0.11941304773484405
16;0.9401750037418538;0.017630842867677087;0.9389859249717311;0.12208449735976103
17;0.9440505636397318;0.016115746360234728;0.9403290330317983;0.10977631367808371
18;0.9430351832404209;0.016567087991996177;0.9395179079290021;0.09949483879302677
19;0.941961144682151;0.016389181247757907;0.941054293983861;0.0949561149535472
20;0.9413521158036275;0.016851900805293314;0.9404373168945312;0.11306868250922937
21;0.943625598696608;0.016172121314041728;0.9368993524919477;0.11688692185092359
22;0.9414604608737045;0.016842843847695608;0.9361971135725055;0.1290851969990814
23;0.9429769084681219;0.016441592132326346;0.940359818307977;0.13439245071066053
24;0.9427233748699553;0.015982470044576043;0.9396930493806538;0.13676042251877094
25;0.9405690293815268;0.017668657428374392;0.9381037929601836;0.14083954440266416
26;0.9439223591406741;0.015657019101775922;0.9402671278568736;0.08434346702211258
27;0.9431438350198257;0.016402355977919083;0.9366025422748766;0.13498336615923204
28;0.9422398667838705;0.016236358797224473;0.9366252296849301;0.15353565081431156
29;0.9428414004531938;0.01551037016394899;0.9417072095369038;0.10209114447628197
30;0.9412444416602054;0.016072997636157063;0.9439187300832648;0.09884713738012993
31;0.9407267163147279;0.01634795997226283;0.9420252348247328;0.07608617304644563
32;0.9423841160146436;0.01590903900591797;0.9317850480999863;0.0840910729020834
33;0.9418634577612182;0.015698520349684972;0.9360720985814145;0.09302379074914936
34;0.9417543075791556;0.016576928222299222;0.9401866176672149;0.15563627980290012
35;0.9394606585478663;0.016871432174727245;0.9390038607413309;0.1366017336156546
0;0.929553677173371;0.07711711277828572;0.9364760099951901;0.048598777002363064
1;0.9455249055903009;0.04618003958083214;0.932853869537809;0.04528475187218456
2;0.9451134377337517;0.0413933059121383;0.933985752845878;0.04087226425033452
3;0.945428012279754;0.03685712959775899;0.9345124088116546;0.037049737008316305
4;0.9486144045565991;0.03425260018953617;0.9375445807158057;0.0356290959544591
5;0.9475899391985955;0.03431095173384281;0.9446389497216068;0.03269026945553609
6;0.9502719635659076;0.03334157455791818;0.9478331039200968;0.03146845584651872
7;0.9525897898572556;0.03192074140533805;0.9488926218516791;0.030298548347469586
8;0.9541501633664395;0.03041624178951408;0.9430199808149196;0.03362209634827589
9;0.9541890408130402;0.03064538201198299;0.9457119044972889;0.03249907201684233
10;0.9557909539405336;0.03048464597222653;0.9517642348559935;0.02791599961303508
11;0.9565055360185339;0.029314469240922878;0.9452916045687092;0.032227415918136264
12;0.9608221013495263;0.027073556283845546;0.9478989786176539;0.03009892647057327
0;0.9581152246353474;0.028246795231516058;0.9557029382506413;0.0273643633517534
1;0.959858541285738;0.027553658100201727;0.9460202117464436;0.03112748208275037
2;0.9592591955306682;0.02743229525599708;0.9478339010210179;0.030570533168293647
3;0.9622119660073138;0.025729008837345434;0.9528086078700735;0.027160944570022733
4;0.9630545920514045;0.025155129030029824;0.951480466928055;0.027693547739355423
5;0.9625852544256981;0.025951678341532006;0.9555980056079466;0.025818892295903235
6;0.9624475682035406;0.02572166066854558;0.957059034660681;0.0251323335053427
7;0.9634007393045628;0.025028049939886686;0.9596050319386952;0.023991873015218705
8;0.9656810517006732;0.023764093937550454;0.951274245532591;0.028501063196071937
9;0.9641039097562749;0.024597240104637246;0.9540837416008338;0.02695890439590856
10;0.9641667954465176;0.024728872266380077;0.9592382516433944;0.023600950343673353
11;0.9652941277686585;0.023931219210808582;0.9507823203926655;0.028158954532344394
12;0.9687691546500997;0.02206277076868301;0.9548284616043319;0.025833150684666722
13;0.9663041622080701;0.022945755823178496;0.9596268952782474;0.023064605856953718
14;0.9668046504893202;0.022822456953531883;0.949125147577542;0.02979595193277989
15;0.9702138697847407;0.021202287787294133;0.9519339604164238;0.02751209203904467
16;0.9680394274123172;0.022171126214906255;0.9603793016120569;0.023262407922589066
17;0.9699249754560755;0.021156968398297088;0.9589344423208663;0.02348824580714329
18;0.9674934874189661;0.022263780505733285;0.9622824939329233;0.02218082946822492
19;0.9671052161683428;0.022405737956510262;0.9638311471512069;0.021782207337499998
20;0.9681884603297457;0.02203762136558269;0.9596418693884096;0.023824036183919924
21;0.9690745414571559;0.021642252802848816;0.9618918575457672;0.022410024923564337
22;0.9686988830566406;0.021585632329608532;0.958708407273933;0.023529325097576895
0;0.9678794536184757;0.022109192970426794;0.9597400836090544;0.023846735997097707
1;0.9687505843791556;0.021615369384117584;0.9523372934825385;0.027145378618264823
2;0.9685560348186087;0.021720522622320246;0.9560548583073403;0.025537601470558058
3;0.9706593777271028;0.02056904825124335;0.9583216425198228;0.023913566502672966
4;0.9708703061367603;0.020309221062888492;0.9582683506296642;0.024002055811292645
5;0.9697291922062001;0.021025953986781074;0.9613075825705457;0.02260962541479228
6;0.9697832310453375;0.02087897451871887;0.9634586163421175;0.021790687384000466
7;0.9708446908504405;0.02031796039676571;0.9643548424564191;0.021112863162059837
8;0.9723974836633561;0.01947315600997907;0.958342822630014;0.024774020801840435
9;0.9701817289311835;0.02043665268240457;0.9610192028444204;0.022756899915524383
10;0.9700736999511719;0.020754588308169487;0.9658346033808011;0.020462027632756466
11;0.971307421745138;0.02007860551251376;0.9574583822221898;0.025254428610831166
12;0.9741463681484791;0.018555823719485644;0.9609370445137593;0.022828724534153494
13;0.9719327399071227;0.01929063196194933;0.9658322690138176;0.020097863353066035
14;0.9719638093988946;0.019422709529704235;0.9542090003170184;0.026988597843907218
15;0.974835610896983;0.017997199562477306;0.9572934392672866;0.024599891899626202
16;0.9725187585708943;0.019099685698351326;0.9655625642235599;0.02061954112167456
17;0.9740944720329122;0.018166717617435657;0.96436901946566;0.020816682573797096
18;0.9722700078436669;0.01925639219859496;0.9683368170439307;0.019234899153460317
19;0.9719157117478391;0.019299193184347228;0.9677100110409865;0.019802360656434922
20;0.9722172838576296;0.019175100162070483;0.9644909189708197;0.02130797778520344
0;0.9677915370210688;0.022091941658328187;0.9623551439883103;0.022829765919595957
1;0.9687961334877826;0.021492783618258668;0.9528159525857043;0.026741199897351995
2;0.9686255434726146;0.021736297823805758;0.9563934553914996;0.025304840113133636
3;0.9705959563559674;0.020514371959452934;0.9583683298594916;0.02390833424209659
4;0.9708538623566323;0.020259983417518595;0.9583062698592001;0.023865430657543353
5;0.9699281083776595;0.02106654534631587;0.961280651946566;0.02241962384293551
6;0.9695131829444398;0.02106644745044252;0.9640263230053346;0.021549605611544936
7;0.9705257496935256;0.02045799527079501;0.9648645884955107;0.02094893235324034
8;0.9724442664613115;0.019413723428040108;0.9583940078963095;0.02472231927008104
9;0.9704136625249336;0.020381812101348918;0.9610793839639692;0.02276568662430813
10;0.9699601680674451;0.020634819943695627;0.9654945259663597;0.020592903384744232
11;0.9712313712911403;0.020042371208918223;0.9570020988805971;0.025359765980948707
12;0.9740178209670046;0.018588245887943406;0.9609568581652286;0.0226869828401328
13;0.9718717696818899;0.019287598041936437;0.9656204109761253;0.020272778687692845
14;0.9719380642505402;0.019451903314032452;0.9543989950151586;0.027227527726052414
15;0.97487278390438;0.01794594586133323;0.9570674042203533;0.024607293564937453
16;0.9723188846669298;0.01910637761367128;0.9652118398182428;0.02076584855511562
17;0.9742312979190908;0.018096989716224848;0.9646510223844158;0.02067531851022991
18;0.972160095864154;0.01923032506824808;0.9682515841811451;0.019374825296673313
19;0.971898910847116;0.019321898236236673;0.9677223091694847;0.019892946087213148
20;0.9722640666555851;0.019151292741298676;0.9637111265267899;0.021623803844758822
21;0.9727245574301862;0.018818892936836532;0.9659929417852146;0.020209014422691136
22;0.9727810798807347;0.018814214733132023;0.9651377663683536;0.020441532461667685
23;0.9742565723175698;0.0182669726794863;0.966904028138118;0.019143368166162453
24;0.9751074283681017;0.017522629659543647;0.9610939025878906;0.02253855271403914
25;0.9736876142785904;0.018250699459198626;0.9598757615729944;0.02345456788316369
26;0.9732848796438663;0.0182708245761534;0.9577166429206506;0.024200830956114763
27;0.9751291640261386;0.017511564643776165;0.9677394468392899;0.019038909851615108
28;0.9748410975679438;0.017740950467897223;0.9662087853275129;0.019529779420804177
29;0.974638983543883;0.01772991272204734;0.9648856547341418;0.020801664587221484
30;0.9760584405127992;0.01713481620152263;0.9639846460143132;0.02078899235895543
31;0.9739583441551696;0.018069552772856774;0.9642580516302763;0.02089663170305873
32;0.975277028185256;0.017257768698432978;0.9715397393525537;0.017976398767430835
33;0.9755434076836769;0.01703879159498722;0.9687654295964028;0.018986628474250658
34;0.9755100980718086;0.01700399545853601;0.9701573386121152;0.018057435827413156
35;0.9755167372683261;0.01711771581123801;0.9679561444182894;0.019088662097425158
36;0.9751529774767287;0.017257844052336952;0.9661769012906658;0.020748981170411875
37;0.9750991821289062;0.017374288112400695;0.9669953531293727;0.020168076234577753
38;0.976039918940118;0.016781022201510187;0.9693255638008687;0.01858134890920413
39;0.9762171806173122;0.016649263108426585;0.9675249697557137;0.0196350362680074
40;0.9777090681360123;0.01561986959757323;0.9676612170774546;0.019188744036842193
41;0.9766900569834608;0.016584694258710172;0.9676430545636078;0.01929503169828164
42;0.9763508086508893;0.016569559478220787;0.9656353850862873;0.01965189265059446
43;0.9758878667303856;0.016707917219622337;0.9669097786519065;0.019228128118635113
44;0.9759196017650847;0.016605412791621813;0.9727519590463212;0.0170064429724728
45;0.9780403786517204;0.015646083264591847;0.9681820655936626;0.019195375526184912
46;0.9755846713451629;0.01666882424318093;0.9653129008278918;0.020179072916229713
47;0.9760263645902593;0.016597689852673323;0.9662527966855178;0.02013983936118546
48;0.9770370158743351;0.016078903880762926;0.9707734976241837;0.01793338001163593
49;0.9783122610538564;0.015657775904586974;0.9679437324182311;0.019387007558912928
50;0.9768156335708943;0.0161241465327429;0.973457905783582;0.016284085448775718
51;0.978381704776845;0.015143281029180644;0.9691906260020697;0.018562956212727882
52;0.9772766762591423;0.015941990182754842;0.9701586481350571;0.018309545036016117
53;0.9786634566936087;0.015045226165192558;0.9726391692659748;0.01701714473762619
54;0.9777380598352311;0.0156727225321563;0.9667135779537371;0.019618292196667685
55;0.9788581523489445;0.014811709045650477;0.9708861735329699;0.01738248159413907
56;0.9780346647221991;0.015380175255159749;0.9708636838998368;0.01742974597154491
57;0.9780691593251329;0.015330932681706358;0.966488283071945;0.020088367247537
58;0.9782826849754821;0.015296258174992623;0.9713302156818446;0.017133908040487943
59;0.9788326344591506;0.01489217876199078;0.9679622934825385;0.01933412793189732
60;0.9783112221575798;0.015286820377916732;0.9716669338852612;0.017014095524965384
61;0.9787965815118018;0.014827660160099572;0.9715681503068155;0.017360990331855727
62;0.9778016273011553;0.01548789263643483;0.964940085339902;0.02053179632900144
63;0.978169088160738;0.015234213574056295;0.9705168880633454;0.018039262707609294
64;0.9794222080961187;0.01451474084578296;0.9722165919061917;0.017301736309179173
65;0.979691688050615;0.014461568152492351;0.9676213050956157;0.018811386474755717
66;0.9783477945530669;0.015037947792084293;0.9684079298332556;0.018760460804202662
67;0.9802080519655918;0.014197110087472074;0.9679526713357043;0.01874323893310641
68;0.9799638951078374;0.014289759466067907;0.9676762481233967;0.01890417490043302
69;0.9793164030034491;0.01444646822328263;0.9726376889356926;0.016631861071366428
70;0.979691233533494;0.014206525921187502;0.9657481748666337;0.020358587139105395
71;0.9786968474692487;0.01468353070853714;0.9706711840273728;0.018036523903372573
72;0.9792980112928025;0.01453063956739262;0.9712398585988514;0.0168356841304965
73;0.9794835841402094;0.014255376070975623;0.9686219514305912;0.0183534350162789
74;0.9796097775723072;0.014426788763004414;0.9676318951507112;0.019388725751760736
75;0.9797730953135388;0.014188264785928929;0.9698753356933594;0.017990219615288634
76;0.9813167490857713;0.013458345230034691;0.9676115121414413;0.018760559816302647
77;0.9797594273343999;0.01427919661745112;0.9725289415957322;0.016252790619410686
78;0.9797175955265126;0.01418871000072265;0.9760382922727671;0.014982681349614885
79;0.97981148577751;0.014256238505402778;0.9709246621203067;0.017631049552904583
80;0.9797760172093168;0.014583818251861537;0.9734708302056612;0.016317262894599074
81;0.9802609707446809;0.013896434462847228;0.9734108768292328;0.016246359284494572
82;0.9810620571704621;0.013539986325269367;0.9727585635968109;0.016470907791170167
83;0.9806515795119265;0.013639366920007036;0.9754979717197703;0.015653298451884914
84;0.9793792562281832;0.014255916006229025;0.9713345428011311;0.017026237434526876
85;0.9809186570187832;0.013739175016080287;0.9692916870117188;0.01811897521143529
86;0.9802236841080036;0.013908248484887658;0.9690920701667444;0.017949131470340402
0;0.9679059941717919;0.022187847414232315;0.9603145086943213;0.02358171265266502
1;0.968623692938622;0.02157834451249305;0.9526867653006938;0.02674812220259389
2;0.9683053036953541;0.02174544973655584;0.9566301943650887;0.025125464653846488
3;0.9705067249054604;0.020591156573054638;0.9587413161548216;0.023854239204370263
4;0.971139250410364;0.020297828879445156;0.9581084749591884;0.02400595339626741
5;0.9699169077771775;0.02102110263039457;0.9607968686231926;0.022740784636351156
6;0.9697498889679604;0.020976912543336126;0.9637715353894589;0.02158769833118613
7;0.9704913200216091;0.020368826024709862;0.9647129685131471;0.020949429325036593
8;0.9723962986722906;0.0194886013924917;0.9579553177107626;0.025116411246248145
9;0.970127527764503;0.020346893189831617;0.9612135246618471;0.022663392661723184
10;0.9698966330670296;0.020815580593857994;0.9654815446085004;0.02058627616975512
11;0.9711872831304023;0.019999407295216907;0.9566927667874009;0.025217275545279038
12;0.974144598778258;0.018580816016393772;0.960538721796292;0.022971180601240093
13;0.9717782203187334;0.01932709847993039;0.9655344948839786;0.020240844394177643
14;0.9720525863322805;0.019367443145985933;0.9544611688870103;0.02720207354721071
15;0.9749362539737783;0.017952052258113596;0.9566285432274662;0.024824091643373025
16;0.972317326322515;0.0190947566696621;0.9653997278925198;0.020741843847808108
17;0.9742384890292554;0.018139886850134488;0.9645180204021397;0.02079229952016873
18;0.9722544893305353;0.019205449400667814;0.9683898242551889;0.01904533894510189
19;0.9718571277374917;0.019336053598275844;0.968316661777781;0.01958364450525659
20;0.9725480749251995;0.019019982949929667;0.9640391904916337;0.02158479329977018
21;0.9728870148354388;0.018782602759831128;0.9662268909055796;0.020073055067280337
22;0.9727317485403507;0.018848459194711547;0.965350307635407;0.020536971341040152
23;0.9741860247672872;0.018180764379336477;0.9669146751289937;0.019194385224480682
24;0.9750869588649019;0.01748820050480835;0.9605281886769764;0.022636573428093498
25;0.9737119796428274;0.018216209085856347;0.958527920851067;0.02409439956519141
26;0.9730438070094332;0.018432999745090592;0.958592372154122;0.02377922800300059
27;0.9747361528112534;0.017576933071572095;0.9680623865839261;0.0188478214610646
28;0.9748832702636718;0.017696540737326474;0.9663755502273788;0.019476198716394937
29;0.9746733807502909;0.017680789392560403;0.9638972495918843;0.021188472098768202
30;0.9761723457498753;0.017174312048294442;0.9643798372638759;0.020756112773026993
31;0.9742238795503657;0.018087715966666633;0.9653649401308885;0.02046400424676822
32;0.9753803009682513;0.017192168500115897;0.9706716964493937;0.018239702556782693
33;0.9755745096409575;0.01706024086142474;0.9686590735592059;0.018964628042625404
34;0.9756217956542969;0.017009384242540344;0.9702022609426014;0.01802804175097106
35;0.9755405831844248;0.017119755477030228;0.9676060463065532;0.019257168083993803
36;0.9751911893804023;0.01719109484965497;0.9658309594908757;0.02110770154994593
37;0.9748592944855385;0.017348633828434223;0.9671879668733967;0.020292665486210094
38;0.9756678642110622;0.017004647418024377;0.968868654165695;0.018693709405444896
39;0.9762242743309508;0.016611803000039876;0.9680594828591418;0.019435547181029817
40;0.9779911934061253;0.015602154048912702;0.9681310511347073;0.019023387164655906
41;0.9762866405730551;0.016716487977178174;0.9669172372390975;0.019624939897278353
42;0.976289708563622;0.016651469007372223;0.9656017929760378;0.019763826184085946
43;0.9759954411932763;0.016783616083495795;0.9668228946514984;0.01933677632834262
44;0.9758044303731715;0.016662663609740582;0.9725951579079699;0.017023378663432242
45;0.9778763629020528;0.015607378877540852;0.9676247212424207;0.019439107112920108
46;0.9755805806910738;0.016769421859545275;0.9658838528305737;0.019900795336423527
47;0.9762657814837516;0.016614500995963177;0.965210644166861;0.020475724892718577
48;0.9767701331605303;0.016171663696382274;0.9706169242289528;0.018005213227623433
49;0.9786380199675865;0.015515300033098839;0.9682871121079174;0.019346720886541838
50;0.9764555423817736;0.016226090912885488;0.9735211044994753;0.0163261916405007
51;0.9782381260648687;0.015259700233830099;0.9690372979463037;0.018651686407236467
52;0.9772603136427859;0.01596207516862357;0.9705257131092584;0.018071831968515667
53;0.9787244431515958;0.015027644318786074;0.9719681810976853;0.01724209114492162
54;0.9776303879758145;0.01568808004933786;0.9671769213320603;0.01944300371792112
55;0.9788473738000748;0.014810039229849551;0.9703365724478195;0.017598549272420248
56;0.9781268992322556;0.015353816650570073;0.9703379389065415;0.017614568013753464
57;0.978305280969498;0.015319221972071743;0.965944432500583;0.020189089902134527
58;0.9781932100336602;0.015293435688982619;0.970814377514284;0.017462275957049272
59;0.9785441784148521;0.01504322837919314;0.9682995810437558;0.019246747022244468
60;0.9782701695218999;0.015300966488157815;0.971488440214698;0.016999470195107495
61;0.9783613002046626;0.014975936977351282;0.9709541548543902;0.017658286950370267
62;0.9776842482546543;0.015531839917790382;0.9654157837825035;0.020251459831288503
63;0.9781154713732131;0.015316843324677741;0.9703551335121269;0.018032798314216867
64;0.9795430771847988;0.014513525905761313;0.9726260171007755;0.01720913862392529
65;0.9796623879290641;0.014529534245028775;0.9681976090616254;0.01842556449014749
66;0.9782403337194564;0.015159479784283867;0.9690023963131121;0.018461136098728695
67;0.9801906829184674;0.014269774444797571;0.9681745500706914;0.018716216386198553
68;0.9800251250571393;0.014273441781071906;0.9680552126756355;0.018740433991066556
69;0.9794765066593252;0.014361730223878266;0.972859055248659;0.016566916507905097
70;0.9796334286953541;0.014240970355557634;0.966577159824656;0.020038500341322662
71;0.9786288971596576;0.014656287996455075;0.9706580887979536;0.018039581935797164
72;0.9795042646692155;0.014518932593946762;0.9712138958831331;0.016896807465271384
73;0.9792717953945728;0.01436694109653856;0.9687522774312034;0.01822190232741744
74;0.9796763156322723;0.014440087415277959;0.9672847007637593;0.019642779867706905
75;0.9797867470599235;0.014163037101698524;0.9706491498804805;0.018018785162147746
76;0.9811742417355801;0.013534942905398759;0.9664034487596199;0.01953546080126691
77;0.9797458729845412;0.014309967119008936;0.9726607479266266;0.01624994659657354
78;0.9797486163200216;0.014157716208632955;0.9758679973545359;0.01527608376441162
79;0.9798281405834441;0.014193074690534713;0.9708023640646863;0.017684802315684398
80;0.9797687936336437;0.014555564122472671;0.9736427762615147;0.01634735511893879
81;0.9800983997101479;0.013973287659439634;0.9737911509044135;0.016239999744818726
82;0.9809700336862117;0.013504567684883133;0.9731078076718459;0.016357177882385786
83;0.9805007122932596;0.01373091591224867;0.9754026042881296;0.015524921563467872
84;0.9790221680986121;0.014342538081109524;0.9707243620459713;0.017311263759967995
85;0.9805985958018202;0.013916087017810726;0.9697849786103662;0.017902743689882667
86;0.9800993412098986;0.013881748534263449;0.9697608378396105;0.01755932006818145
87;0.981476284595246;0.013374930519135074;0.9684511440903393;0.018507492874484898
88;0.9803369075693983;0.01394014148576621;0.9714176690400537;0.01679482554266257
89;0.9808512586228391;0.01345913100472473;0.9714486990401994;0.016911250170765082
90;0.9813445882594332;0.013206530629875177;0.9643469853187675;0.020487914640289633
91;0.9797937271442819;0.014164750747620426;0.9674758341775012;0.019172411467602003
92;0.9806011930425116;0.013535429942520692;0.9654313841862465;0.019775826725483274
93;0.980676821444897;0.013422269649565855;0.9731636616721082;0.01566945827468785
94;0.9824670832207862;0.012612482130606758;0.9678051507295068;0.01882223378338698
95;0.9809078784699136;0.013490750238378632;0.9718378550970732;0.0167312778449103
96;0.9802361995615858;0.01382734126391563;0.9719726790243121;0.016875322449451953
97;0.9816444072317569;0.013116999920655755;0.9711747240664353;0.01730719541630416
98;0.9811042298661902;0.013340628493894289;0.9745332518620278;0.01646291429816342
99;0.9826927347386137;0.012735642815761743;0.9696863089034806;0.017730803604223834
100;0.9813694406062998;0.013095033624546325;0.972061441905463;0.016602665964347212
101;0.9807378890666556;0.01359673888828764;0.9718630207118704;0.01707846938924336
102;0.9811286926269531;0.013345518573484523;0.9652508408276003;0.02012786284478298
103;0.982372494961353;0.012619210337784062;0.9747246130188899;0.015445127798272158
104;0.9825585547913896;0.012598665275591168;0.9756278991699219;0.015372418944459797
105;0.9815903359271111;0.012931400902093725;0.9670854255334654;0.019203294103325746
106;0.9828426604575299;0.012345942319866191;0.9743617612924149;0.01543292059882808
107;0.9815363782517453;0.013035698690788543;0.9701953147774312;0.018014912938337718
